S.No,YEAR,FLIGHT_NUMBER,DEPARTURE_DELAY,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,COMPLAINT_TYPE,COMPLAINT_DESCRIPTION,COMPLAINT_STATUS,COMPENSATION_AMNT,COMPENSATION_TYPE
2920,2015,67,-3,-31,0,0,,,,,,
2921,2015,2019,30,7,0,0,,,,,,
2922,2015,1919,8,-19,0,0,,,,,,
2923,2015,600,-3,-9,0,0,,,,,,
2924,2015,1793,-7,-34,0,0,,,,,,
2925,2015,235,-3,-9,0,0,,,,,,
2926,2015,872,-7,-37,0,0,,,,,,
2927,2015,1795,-6,-31,0,0,,,,,,
2928,2015,2057,-4,-6,0,0,,,,,,
2929,2015,84,-3,4,0,0,,,,,,
2930,2015,330,2,-9,0,0,,,,,,
2931,2015,1831,-4,-41,0,0,,,,,,
2932,2015,873,-2,-18,0,0,,,,,,
2933,2015,1842,-7,-24,0,0,,,,,,
2934,2015,2069,-1,-21,0,0,,,,,,
2935,2015,2580,-4,12,0,0,,,,,,
2936,2015,1715,-4,-24,0,0,,,,,,
2937,2015,199,-3,-21,0,0,,,,,,
2938,2015,67,-12,-47,0,0,,,,,,
2939,2015,2019,-4,-26,0,0,,,,,,
2940,2015,1919,-2,5,0,0,,,,,,
2941,2015,600,-1,-20,0,0,,,,,,
2942,2015,1793,-8,-33,0,0,,,,,,
2943,2015,235,-1,-9,0,0,,,,,,
2944,2015,1795,-6,-24,0,0,,,,,,
2945,2015,2057,-5,-27,0,0,,,,,,
2946,2015,84,1,4,0,0,,,,,,
2947,2015,1831,-2,-26,0,0,,,,,,
2948,2015,1914,1,-27,0,0,,,,,,
2949,2015,873,-4,-21,0,0,,,,,,
2950,2015,1766,-9,-22,0,0,,,,,,
2951,2015,2580,24,24,0,0,,,,,,
2952,2015,1715,-8,-39,0,0,,,,,,
2953,2015,67,18,-17,0,0,,,late,open,0,0
2954,2015,199,20,-2,0,0,,,,,,
2955,2015,235,-7,-19,0,0,,,,,,
2956,2015,1795,-3,-30,0,0,,,,,,
2957,2015,84,-3,-4,0,0,,,,,,
2958,2015,330,1,-19,0,0,,,,,,
2959,2015,1831,-4,-25,0,0,,,,,,
2960,2015,873,-5,-17,0,0,,,,,,
2961,2015,2069,159,127,0,0,,,,,,
2962,2015,2580,-5,2,0,0,,,,,,
2963,2015,1715,-2,-24,0,0,,,,,,
2964,2015,199,-2,-16,0,0,,,,,,
2965,2015,67,-7,-13,0,0,,,,,,
2966,2015,2019,-4,-20,0,0,,,,,,
2967,2015,1919,0,-16,0,0,,,,,,
2968,2015,600,-7,-32,0,0,,,,,,
2969,2015,1793,-5,-36,0,0,,,,,,
2970,2015,235,-7,-15,0,0,,,,,,
2971,2015,852,-2,-6,0,0,,,,,,
2972,2015,1772,-4,-20,0,0,,,,,,
2973,2015,84,-5,-11,0,0,,,,,,
2974,2015,330,3,-17,0,0,,,,,,
2975,2015,1967,53,17,0,0,,,,,,
2976,2015,481,-7,-17,0,0,,,,,,
2977,2015,1879,8,1,0,0,,,,,,
2978,2015,2069,-6,-34,0,0,,,,,,
2979,2015,2580,-6,-8,0,0,,,,,,
2980,2015,199,6,0,0,0,,,,,,
2981,2015,2111,17,-10,0,0,,,,,,
2982,2015,67,-1,-26,0,0,,,,,,
2983,2015,600,-7,-38,0,0,,,,,,
2984,2015,235,10,11,0,0,,,,,,
2985,2015,872,4,-7,0,0,,,,,,
2986,2015,1784,-2,-6,0,0,,,,,,
2987,2015,1912,-4,-25,0,0,,,,,,
2988,2015,84,-5,3,0,0,,,,,,
2989,2015,330,-8,-30,0,0,,,,,,
2990,2015,1837,-5,-36,0,0,,,,,,
2991,2015,1830,-11,-37,0,0,,,,,,
2992,2015,2580,-6,-2,0,0,,,,,,
2993,2015,199,-3,13,0,0,,,,,,
2994,2015,67,-1,-14,0,0,,,,,,
2995,2015,1766,2,-7,0,0,,,,,,
2996,2015,1920,34,7,0,0,,,,,,
2997,2015,600,5,-14,0,0,,,,,,
2998,2015,1870,-6,-16,0,0,,,,,,
2999,2015,235,-1,11,0,0,,,,,,
3000,2015,872,8,-11,0,0,,,,,,
3001,2015,1795,-4,-13,0,0,,,,,,
3002,2015,2057,-5,-2,0,0,,,,,,
3003,2015,84,-4,-9,0,0,,,,,,
3004,2015,330,-1,11,0,0,,,,,,
3005,2015,1831,-5,-23,0,0,,,,,,
3006,2015,873,-3,9,0,0,,,,,,
3007,2015,1842,-3,-7,0,0,,,,,,
3008,2015,2069,3,-4,0,0,,,,,,
3009,2015,2580,-5,-10,0,0,,,,,,
3010,2015,1715,-2,-3,0,0,,,,,,
3011,2015,199,-2,-22,0,0,,,,,,
3012,2015,67,60,44,0,0,,,,,,
3013,2015,2019,5,0,0,0,,,,,,
3014,2015,1919,10,-7,0,0,,,,,,
3015,2015,600,-3,-18,0,0,,,,,,
3016,2015,1793,-9,-14,0,0,,,,,,
3017,2015,235,20,19,0,0,,,,,,
3018,2015,1795,-5,5,0,0,,,,,,
3019,2015,2057,18,20,0,0,,,,,,
3020,2015,84,-2,7,0,0,,,,,,
3021,2015,330,-4,7,0,0,,,,,,
3022,2015,1831,-3,0,0,0,,,,,,
3023,2015,873,-1,-11,0,0,,,,,,
3024,2015,2042,-5,-2,0,0,,,,,,
3025,2015,2069,-2,-13,0,0,,,,,,
3026,2015,2580,-7,-9,0,0,,,,,,
3027,2015,1715,-9,-21,0,0,,,,,,
3028,2015,199,15,22,0,0,,,,,,
3029,2015,67,112,131,0,0,,,late,open,0,0
3030,2015,2019,-3,-2,0,0,,,,,,
3031,2015,416,15,24,0,0,,,,,,
3032,2015,235,-3,13,0,0,,,,,,
3033,2015,1795,-5,-7,0,0,,,,,,
3034,2015,2057,-4,-1,0,0,,,,,,
3035,2015,84,-5,26,0,0,,,,,,
3036,2015,330,-2,-14,0,0,,,,,,
3037,2015,1831,-3,-13,0,0,,,,,,
3038,2015,873,-6,7,0,0,,,,,,
3039,2015,1856,-9,-4,0,0,,,,,,
3040,2015,2069,-7,-21,0,0,,,,,,
3041,2015,2580,52,70,0,0,,,,,,
3042,2015,1715,-8,-21,0,0,,,,,,
3043,2015,199,34,31,0,0,,,,,,
3044,2015,67,59,76,0,0,,,,,,
3045,2015,2019,1,22,0,0,,,,,,
3046,2015,416,,,0,1,A,,,,,
3047,2015,600,-1,8,0,0,,,,,,
3048,2015,1793,2,1,0,0,,,,,,
3049,2015,235,151,135,0,0,,,late,open,0,0
3050,2015,1795,-4,-6,0,0,,,,,,
3051,2015,2057,-2,2,0,0,,,,,,
3052,2015,84,155,152,0,0,,,late,open,0,0
3053,2015,330,1,-9,0,0,,,,,,
3054,2015,1831,-7,-20,0,0,,,,,,
3055,2015,873,3,7,0,0,,,,,,
3056,2015,1856,-5,5,0,0,,,,,,
3057,2015,2069,-5,-7,0,0,,,,,,
3058,2015,2580,62,66,0,0,,,,,,
3059,2015,1715,-5,-18,0,0,,,,,,
3060,2015,199,27,24,0,0,,,,,,
3061,2015,67,-3,-2,0,0,,,,,,
3062,2015,2019,18,16,0,0,,,,,,
3063,2015,416,29,32,0,0,,,,,,
3064,2015,600,-2,10,0,0,,,,,,
3065,2015,1793,-6,-12,0,0,,,,,,
3066,2015,235,22,24,0,0,,,,,,
3067,2015,1795,-4,-13,0,0,,,,,,
3068,2015,2057,-7,-5,0,0,,,,,,
3069,2015,84,-2,5,0,0,,,,,,
3070,2015,330,-5,-20,0,0,,,,,,
3071,2015,1831,-5,-38,0,0,,,,,,
3072,2015,873,-5,-17,0,0,,,,,,
3073,2015,1856,-4,-7,0,0,,,,,,
3074,2015,2069,-3,-22,0,0,,,,,,
3075,2015,2580,-4,-7,0,0,,,,,,
3076,2015,1715,-5,-25,0,0,,,,,,
3077,2015,199,-4,9,0,0,,,,,,
3078,2015,67,-1,-18,0,0,,,,,,
3079,2015,2019,-8,-30,0,0,,,,,,
3080,2015,416,3,10,0,0,,,,,,
3081,2015,600,-4,-33,0,0,,,,,,
3082,2015,1793,10,-10,0,0,,,,,,
3083,2015,235,-1,1,0,0,,,,,,
3084,2015,852,-6,-32,0,0,,,,,,
3085,2015,1772,-1,-29,0,0,,,,,,
3086,2015,84,-4,-8,0,0,,,,,,
3087,2015,330,0,-22,0,0,,,,,,
3088,2015,1814,-6,-36,0,0,,,,,,
3089,2015,1882,-4,-21,0,0,,,,,,
3090,2015,2069,-9,-31,0,0,,,,,,
3091,2015,83,39,34,0,0,,,,,,
3092,2015,199,-6,-9,0,0,,,,,,
3093,2015,2111,1,-22,0,0,,,,,,
3094,2015,67,-3,-34,0,0,,,,,,
3095,2015,600,18,-3,0,0,,,,,,
3096,2015,235,-9,-20,0,0,,,,,,
3097,2015,1784,-5,-3,0,0,,,,,,
3098,2015,445,-2,-20,0,0,,,,,,
3099,2015,84,-5,-8,0,0,,B,,open,0,
3100,2015,330,-1,-28,0,0,,,,,,
3101,2015,2053,0,-35,0,0,,,,,,
3102,2015,1830,-5,-30,0,0,,,,,,
3103,2015,83,-6,-13,0,0,,,,,,
3104,2015,199,-3,10,0,0,,,,,,
3105,2015,67,-6,-19,0,0,,,,,,
3106,2015,1766,7,-13,0,0,,,,,,
3107,2015,630,-2,-13,0,0,,,,,,
3108,2015,600,-3,-14,0,0,,,,,,
3109,2015,1971,38,11,0,0,,,,,,
3110,2015,235,-6,-13,0,0,,,,,,
3111,2015,1795,-1,-5,0,0,,,,,,
3112,2015,2057,-5,-11,0,0,,,,,,
3113,2015,84,-3,-2,0,0,,,,,,
3114,2015,330,40,25,0,0,,,,,,
3115,2015,1831,-6,-23,0,0,,,,,,
3116,2015,873,-9,-9,0,0,,,,,,
3117,2015,2042,25,8,0,0,,,,,,
3118,2015,2069,-6,-24,0,0,,,,,,
3119,2015,83,-4,-7,0,0,,,,,,
3120,2015,1715,-3,-25,0,0,,,,,,
3121,2015,199,-6,-8,0,0,,,,,,
3122,2015,67,-1,-27,0,0,,,,,,
3123,2015,2019,-9,-20,0,0,,,,,,
3124,2015,416,-5,-18,0,0,,,,,,
3125,2015,235,-8,-4,0,0,,,,,,
3126,2015,1795,-6,-19,0,0,,,,,,
3127,2015,2057,3,-10,0,0,,,,,,
3128,2015,84,-6,-6,0,0,,,,,,
3129,2015,330,-3,-22,0,0,,,,,,
3130,2015,1831,-5,2,0,0,,,,,,
3131,2015,873,-12,-20,0,0,,,,,,
3132,2015,2042,-8,-24,0,0,,,,,,
3133,2015,2069,-4,-25,0,0,,,,,,
3134,2015,83,-11,-13,0,0,,,,,,
3135,2015,1715,-11,-43,0,0,,,,,,
3136,2015,199,-2,7,0,0,,,,,,
3137,2015,67,-8,-40,0,0,,,,,,
3138,2015,2019,-6,-22,0,0,,,,,,
3139,2015,416,1,-14,0,0,,,,,,
3140,2015,235,-6,-8,0,0,,,,,,
3141,2015,1795,-8,-14,0,0,,,,,,
3142,2015,2057,-6,-14,0,0,,,,,,
3143,2015,84,-6,1,0,0,,,,,,
3144,2015,330,0,-22,0,0,,,,,,
3145,2015,1831,-3,2,0,0,,,,,,
3146,2015,873,-5,-13,0,0,,,,,,
3147,2015,1856,-9,-22,0,0,,,,,,
3148,2015,2069,-9,-27,0,0,,,,,,
3149,2015,83,-5,-8,0,0,,,,,,
3150,2015,1715,-7,-32,0,0,,,,,,
3151,2015,199,-3,-5,0,0,,,,,,
3152,2015,67,-6,-33,0,0,,,,,,
3153,2015,2019,-5,-18,0,0,,,,,,
3154,2015,416,-2,-8,0,0,,,,,,
3155,2015,600,-6,-22,0,0,,,,,,
3156,2015,1793,1,-8,0,0,,,,,,
3157,2015,235,-4,1,0,0,,,,,,
3158,2015,1795,-8,-37,0,0,,,,,,
3159,2015,2057,0,-14,0,0,,,,,,
3160,2015,84,2,1,0,0,,,,,,
3161,2015,330,-6,-26,0,0,,,,,,
3162,2015,1831,-2,-21,0,0,,,,,,
3163,2015,873,-6,-7,0,0,,,,,,
3164,2015,1856,-5,-27,0,0,,,,,,
3165,2015,2069,-2,-20,0,0,,,,,,
3166,2015,83,-5,-3,0,0,,,,,,
3167,2015,1715,-2,-27,0,0,,,,,,
3168,2015,199,-7,-30,0,0,,,,,,
3169,2015,67,-5,-31,0,0,,,,,,
3170,2015,2019,-10,-33,0,0,,,,,,
3171,2015,416,-4,-17,0,0,,,,,,
3172,2015,600,-6,-4,0,0,,,,,,
3173,2015,1793,4,-12,0,0,,,,,,
3174,2015,235,-8,-9,0,0,,,,,,
3175,2015,1795,-9,-11,0,0,,,,,,
3176,2015,2057,6,12,0,0,,,,,,
3177,2015,84,-5,5,0,0,,,,,,
3178,2015,330,9,-17,0,0,,,,,,
3179,2015,1831,4,-12,0,0,,,,,,
3180,2015,1856,-2,-10,0,0,,,,,,
3181,2015,873,4,-12,0,0,,,,,,
3182,2015,2069,-4,-28,0,0,,,,,,
3183,2015,83,-2,7,0,0,,,,,,
3184,2015,1715,-2,0,0,0,,,,,,
3185,2015,199,5,2,0,0,,C,,closed,100,voucher
3186,2015,67,-6,-29,0,0,,,,,,
3187,2015,2019,-6,-27,0,0,,,,,,
3188,2015,416,42,16,0,0,,,,,,
3189,2015,600,-1,-7,0,0,,,,,,
3190,2015,1793,-13,-38,0,0,,,,,,
3191,2015,235,1,-7,0,0,,,,,,
3192,2015,852,-6,2,0,0,,,,,,
3193,2015,1772,6,3,0,0,,,,,,
3194,2015,84,-6,-7,0,0,,,,,,
3195,2015,330,7,-11,0,0,,,,,,
3196,2015,1814,-3,-15,0,0,,,,,,
3197,2015,1882,1,-5,0,0,,,,,,
3198,2015,2069,-4,-29,0,0,,,,,,
3199,2015,83,-7,-7,0,0,,,,,,
3200,2015,199,-6,-17,0,0,,,,,,
3201,2015,2111,41,12,0,0,,,,,,
3202,2015,67,-5,-24,0,0,,,,,,
3203,2015,600,-3,-14,0,0,,,,,,
3204,2015,235,-4,11,0,0,,,,,,
3205,2015,1784,-9,-38,0,0,,,,,,
3206,2015,445,-1,-12,0,0,,,,,,
3207,2015,84,-6,-6,0,0,,,,,,
3208,2015,330,12,-4,0,0,,,,,,
3209,2015,2053,-7,-35,0,0,,,,,,
3210,2015,1830,-6,-32,0,0,,,,,,
3211,2015,83,0,-7,0,0,,,,,,
3212,2015,199,-8,-9,0,0,,,,,,
3213,2015,67,-1,-17,0,0,,,,,,
3214,2015,1766,1,-12,0,0,,,,,,
3215,2015,630,-4,-16,0,0,,,,,,
3216,2015,600,-5,-28,0,0,,,,,,
3217,2015,1971,-11,-26,0,0,,,,,,
3218,2015,235,6,-1,0,0,,,,,,
3219,2015,1795,-9,-28,0,0,,,,,,
3220,2015,2057,-4,7,0,0,,,,,,
3221,2015,84,-3,36,0,0,,,,,,
3222,2015,330,48,71,0,0,,,,,,
3223,2015,1831,-4,-29,0,0,,,,,,
3224,2015,2042,-1,6,0,0,,,,,,
3225,2015,873,19,18,0,0,,,,,,
3226,2015,2069,-6,-17,0,0,,,,,,
3227,2015,83,17,26,0,0,,,,,,
3228,2015,1715,3,-9,0,0,,,,,,
3229,2015,199,12,11,0,0,,,,,,
3230,2015,67,170,176,0,0,,,late,open,0,0
3231,2015,2019,-4,-11,0,0,,,,,,
3232,2015,416,142,121,0,0,,,,,,
3233,2015,235,36,48,0,0,,,,,,
3234,2015,1795,-9,-31,0,0,,,,,,
3235,2015,2057,2,-3,0,0,,,,,,
3236,2015,84,-2,-5,0,0,,,,,,
3237,2015,330,-2,-25,0,0,,,,,,
3238,2015,1831,-3,3,0,0,,,,,,
3239,2015,2042,-5,-13,0,0,,,,,,
3240,2015,873,-9,-23,0,0,,,,,,
3241,2015,2069,2,-16,0,0,,,,,,
3242,2015,83,-7,-6,0,0,,,,,,
3243,2015,1715,27,12,0,0,,,,,,
3244,2015,199,91,87,0,0,,,,,,
3245,2015,67,-6,-3,0,0,,,,,,
3246,2015,2019,-8,-23,0,0,,,,,,
3247,2015,416,0,-5,0,0,,,,,,
3248,2015,235,65,79,0,0,,,,,,
3249,2015,1795,-5,-16,0,0,,,,,,
3250,2015,2057,-7,-17,0,0,,,,,,
3251,2015,84,-6,-1,0,0,,,,,,
3252,2015,330,-3,-17,0,0,,,,,,
3253,2015,1831,-7,-23,0,0,,,,,,
3254,2015,1856,-5,-20,0,0,,,,,,
3255,2015,873,-4,-13,0,0,,,,,,
3256,2015,2069,-3,-25,0,0,,,,,,
3257,2015,83,-8,-17,0,0,,,,,,
3258,2015,1715,0,-14,0,0,,,,,,
3259,2015,199,-7,-19,0,0,,,,,,
3260,2015,67,-3,17,0,0,,,,,,
3261,2015,2019,-9,-17,0,0,,,,,,
3262,2015,416,32,10,0,0,,,,,,
3263,2015,600,-3,2,0,0,,,,,,
3264,2015,1793,-13,-17,0,0,,,,,,
3265,2015,235,27,28,0,0,,,,,,
3266,2015,852,-5,-7,0,0,,,,,,
3267,2015,2057,-2,2,0,0,,,,,,
3268,2015,144,-3,-9,0,0,,,,,,
3269,2015,1831,-8,-1,0,0,,,,,,
3270,2015,330,-2,-12,0,0,,,,,,
3271,2015,873,-7,23,0,0,,,,,,
3272,2015,1970,1,-1,0,0,,,,,,
3273,2015,1972,2,-2,0,0,,,,,,
3274,2015,391,45,53,0,0,,,,,,
3275,2015,2032,-3,8,0,0,,,,,,
3276,2015,199,86,104,0,0,,,late,open,0,0
3277,2015,67,-2,18,0,0,,,,,,
3278,2015,1986,2,14,0,0,,,,,,
3279,2015,416,96,99,0,0,,,,,,
3280,2015,600,2,16,0,0,,,,,,
3281,2015,1793,26,31,0,0,,,,,,
3282,2015,235,53,50,0,0,,,,,,
3283,2015,852,-7,12,0,0,,,,,,
3284,2015,2057,2,17,0,0,,,,,,
3285,2015,144,-6,-6,0,0,,,,,,
3286,2015,1831,-10,-9,0,0,,,,,,
3287,2015,330,7,29,0,0,,,,,,
3288,2015,873,0,20,0,0,,,,,,
3289,2015,1970,-7,7,0,0,,,,,,
3290,2015,1972,1,-6,0,0,,,,,,
3291,2015,391,8,11,0,0,,,,,,
3292,2015,2032,-6,10,0,0,,,,,,
3293,2015,199,-4,12,0,0,,,,,,
3294,2015,67,1,3,0,0,,,,,,
3295,2015,1986,10,58,0,0,,,,,,
3296,2015,416,-5,13,0,0,,,,,,
3297,2015,600,14,26,0,0,,,,,,
3298,2015,1793,-6,3,0,0,,,,,,
3299,2015,235,72,82,0,0,,,,,,
3300,2015,1699,-11,-21,0,0,,,,,,
3301,2015,852,-2,-17,0,0,,,,,,
3302,2015,1946,-3,-6,0,0,,,,,,
3303,2015,1967,-4,-20,0,0,,,,,,
3304,2015,330,-1,-20,0,0,,,,,,
3305,2015,2054,215,221,0,0,,,,,,
3306,2015,2069,24,-7,0,0,,,,,,
3307,2015,84,-6,-1,0,0,,,,,,
3308,2015,199,-1,4,0,0,,,,,,
3309,2015,67,39,28,0,0,,B,cancelled,open,600,refund
3310,2015,1945,4,8,0,0,,,,,,
3311,2015,600,2,-9,0,0,,,,,,
3312,2015,235,-7,13,0,0,,,,,,
3313,2015,1801,0,-21,0,0,,,,,,
3314,2015,2057,3,-11,0,0,,,,,,
3315,2015,1837,0,9,0,0,,,,,,
3316,2015,330,,,0,1,C,,,,,
3317,2015,144,39,54,0,0,,,,,,
3318,2015,2069,1,-17,0,0,,,,,,
3319,2015,84,-6,-1,0,0,,,,,,
3320,2015,199,-3,3,0,0,,,,,,
3321,2015,67,13,0,0,0,,,,,,
3322,2015,1986,8,-11,0,0,,,,,,
3323,2015,630,-1,-28,0,0,,,,,,
3324,2015,600,3,4,0,0,,,,,,
3325,2015,1870,2,-12,0,0,,,,,,
3326,2015,235,-3,-4,0,0,,,,,,
3327,2015,852,-3,-5,0,0,,,,,,
3328,2015,2057,4,-3,0,0,,,,,,
3329,2015,144,-5,-7,0,0,,,,,,
3330,2015,1831,1,-4,0,0,,,,,,
3331,2015,330,5,-12,0,0,,,,,,
3332,2015,873,-3,-17,0,0,,,,,,
3333,2015,1970,4,-6,0,0,,,,,,
3334,2015,1972,-2,-13,0,0,,,,,,
3335,2015,391,-8,-8,0,0,,,,,,
3336,2015,2032,-2,-26,0,0,,,,,,
3337,2015,199,7,11,0,0,,,,,,
3338,2015,67,-1,-16,0,0,,,,,,
3339,2015,1986,-5,-12,0,0,,,,,,
3340,2015,416,46,31,0,0,,,,,,
3341,2015,600,-1,-12,0,0,,,,,,
3342,2015,1793,-3,-13,0,0,,,,,,
3343,2015,235,14,3,0,0,,,,,,
3344,2015,852,-4,-15,0,0,,,,,,
3345,2015,2057,49,57,0,0,,,,,,
3346,2015,144,-4,-5,0,0,,,,,,
3347,2015,1831,-3,-3,0,0,,,,,,
3348,2015,330,0,17,0,0,,,,,,
3349,2015,873,-2,3,0,0,,,,,,
3350,2015,1970,16,10,0,0,,,,,,
3351,2015,1972,0,-15,0,0,,,,,,
3352,2015,391,-1,4,0,0,,,,,,
3353,2015,2032,-5,7,0,0,,,,,,
3354,2015,199,51,46,0,0,,,,,,
3355,2015,67,57,41,0,0,,,,,,
3356,2015,1986,-3,-13,0,0,,,,,,
3357,2015,416,25,14,0,0,,,,,,
3358,2015,600,30,13,0,0,,,,,,
3359,2015,1793,-6,-8,0,0,,,,,,
3360,2015,235,30,24,0,0,,,,,,
3361,2015,852,-4,28,0,0,,,,,,
3362,2015,2057,-1,-7,0,0,,,,,,
3363,2015,144,2,13,0,0,,,,,,
3364,2015,1831,13,27,0,0,,,,,,
3365,2015,330,14,4,0,0,,,,,,
3366,2015,873,-1,18,0,0,,,,,,
3367,2015,1970,-4,5,0,0,,,,,,
3368,2015,1972,18,6,0,0,,,,,,
3369,2015,391,-3,-7,0,0,,,,,,
3370,2015,2032,-2,13,0,0,,,,,,
3371,2015,199,94,124,0,0,,,late,open,0,0
3372,2015,67,9,39,0,0,,,,,,
3373,2015,1986,320,311,0,0,,,,,,
3374,2015,416,114,112,0,0,,,,,,
3375,2015,600,-2,55,0,0,,,,,,
3376,2015,1793,16,24,0,0,,,,,,
3377,2015,235,175,175,0,0,,,late,open,0,0
3378,2015,852,160,161,0,0,,,,,,
3379,2015,2057,-2,-6,0,0,,,,,,
3380,2015,144,-1,3,0,0,,,,,,
3381,2015,1831,35,30,0,0,,,,,,
3382,2015,330,9,18,0,0,,,,,,
3383,2015,873,19,69,0,0,,,,,,
3384,2015,1970,5,16,0,0,,,,,,
3385,2015,1972,-5,-5,0,0,,,,,,
3386,2015,391,81,77,0,0,,,,,,
3387,2015,2032,10,19,0,0,,,,,,
3388,2015,199,65,51,0,0,,,late,open,0,0
3389,2015,67,16,1,0,0,,,,,,
3390,2015,1986,-2,-14,0,0,,,,,,
3391,2015,416,18,-8,0,0,,,,,,
3392,2015,235,-3,-10,0,0,,,,,,
3393,2015,852,-2,-13,0,0,,,,,,
3394,2015,2057,2,-3,0,0,,,,,,
3395,2015,144,-3,2,0,0,,,,,,
3396,2015,1831,2,-32,0,0,,,,,,
3397,2015,330,5,4,0,0,,,,,,
3398,2015,873,9,6,0,0,,,,,,
3399,2015,1970,-3,-20,0,0,,,,,,
3400,2015,1972,-2,-8,0,0,,,,,,
3401,2015,391,-8,-12,0,0,,,,,,
3402,2015,2032,-8,-15,0,0,,,,,,
3403,2015,235,200,185,0,0,,,late,open,0,0
3404,2015,199,-5,-21,0,0,,,,,,
3405,2015,67,3,-1,0,0,,,,,,
3406,2015,1986,-1,-16,0,0,,,,,,
3407,2015,416,83,119,0,0,,,,,,
3408,2015,600,-1,28,0,0,,,,,,
3409,2015,1793,-4,1,0,0,,,,,,
3410,2015,852,-5,-20,0,0,,,,,,
3411,2015,1946,-1,10,0,0,,,,,,
3412,2015,1967,-3,-22,0,0,,,,,,
3413,2015,330,30,7,0,0,,,,,,
3414,2015,2054,3,-6,0,0,,,,,,
3415,2015,2069,5,-9,0,0,,,,,,
3416,2015,84,152,144,0,0,,,late,open,0,0
3417,2015,199,149,133,0,0,,,late,open,0,0
3418,2015,67,3,1,0,0,,B,cancelled,open,600,refund
3419,2015,1945,11,6,0,0,,,,,,
3420,2015,600,7,14,0,0,,,,,,
3421,2015,235,-5,13,0,0,,,,,,
3422,2015,1801,-3,-8,0,0,,,,,,
3423,2015,2057,-2,-14,0,0,,,,,,
3424,2015,1837,-5,-25,0,0,,,,,,
3425,2015,330,5,7,0,0,,,,,,
3426,2015,144,-5,73,0,0,,,,,,
3427,2015,2069,21,8,0,0,,,,,,
3428,2015,84,-5,3,0,0,,,,,,
3429,2015,199,-1,19,0,0,,,late,open,0,0
3430,2015,67,-2,26,0,0,,,,,,
3431,2015,1986,62,50,0,0,,,,,,
3432,2015,630,-4,-18,0,0,,,,,,
3433,2015,600,4,-18,0,0,,,,,,
3434,2015,1870,0,-17,0,0,,,,,,
3435,2015,235,168,152,0,0,,,late,open,0,0
3436,2015,1676,-1,-19,0,0,,,,,,
3437,2015,852,-1,-15,0,0,,,,,,
3438,2015,2057,-1,-4,0,0,,,,,,
3439,2015,144,-5,-8,0,0,,,,,,
3440,2015,1831,-3,-11,0,0,,,,,,
3441,2015,330,0,15,0,0,,,,,,
3442,2015,1970,-9,-16,0,0,,,,,,
3443,2015,873,-1,11,0,0,,,,,,
3444,2015,1972,-3,-17,0,0,,,,,,
3445,2015,391,-5,-10,0,0,,,,,,
3446,2015,2032,1,-14,0,0,,,,,,
3447,2015,199,4,-11,0,0,,,,,,
3448,2015,67,1,-21,0,0,,,,,,
3449,2015,1986,-1,-11,0,0,,,,,,
3450,2015,416,13,7,0,0,,,,,,
3451,2015,600,-4,-24,0,0,,,,,,
3452,2015,1793,-6,-9,0,0,,,,,,
3453,2015,235,154,159,0,0,,,late,open,0,0
3454,2015,852,7,53,0,0,,,,,,
3455,2015,2057,-3,-4,0,0,,,,,,
3456,2015,144,-4,75,0,0,,,,,,
3457,2015,1831,126,197,0,0,,,,,,
3458,2015,330,,,0,1,B,,,,,
3459,2015,873,24,20,0,0,,,,,,
3460,2015,1970,169,187,0,0,,,,,,
3461,2015,1972,1,-7,0,0,,,,,,
3462,2015,391,90,122,0,0,,,late,open,0,0
3463,2015,2032,29,19,0,0,,,,,,
3464,2015,199,185,207,0,0,,,late,open,0,0
3465,2015,67,162,148,0,0,,,late,open,0,0
3466,2015,1986,51,57,0,0,,,,,,
3467,2015,416,42,18,0,0,,,,,,
3468,2015,600,-1,-9,0,0,,,,,,
3469,2015,1793,2,20,0,0,,,,,,
3470,2015,235,-5,-9,0,0,,,,,,
3471,2015,852,0,-4,0,0,,,,,,
3472,2015,2057,-2,18,0,0,,,,,,
3473,2015,144,-2,-6,0,0,,,,,,
3474,2015,1831,-4,28,0,0,,,,,,
3475,2015,330,18,20,0,0,,,,,,
3476,2015,1970,-3,12,0,0,,,,,,
3477,2015,873,-3,14,0,0,,,,,,
3478,2015,1972,97,87,0,0,,,,,,
3479,2015,391,-2,-8,0,0,,,,,,
3480,2015,2032,22,40,0,0,,,,,,
3481,2015,199,3,-1,0,0,,,,,,
3482,2015,67,2,-2,0,0,,,,,,
3483,2015,1986,75,86,0,0,,,,,,
3484,2015,416,70,61,0,0,,,,,,
3485,2015,600,0,-9,0,0,,,,,,
3486,2015,1793,27,41,0,0,,,,,,
3487,2015,235,8,-3,0,0,,,,,,
3488,2015,852,0,0,0,0,,,,,,
3489,2015,2057,-5,0,0,0,,,,,,
3490,2015,144,-4,-12,0,0,,,,,,
3491,2015,1831,-4,-23,0,0,,,,,,
3492,2015,330,500,507,0,0,,,,,,
3493,2015,873,-9,-3,0,0,,,,,,
3494,2015,1970,18,15,0,0,,,,,,
3495,2015,1972,-5,-8,0,0,,,,,,
3496,2015,391,-1,-3,0,0,,,,,,
3497,2015,2032,4,9,0,0,,,,,,
3498,2015,199,-5,-14,0,0,,,,,,
3499,2015,67,8,1,0,0,,,,,,
